stick_id,member_id,member_group,lane,piece_index,s0_mm,s1_mm,cut_length_mm,x0_mm,y0_mm,z0_mm,x1_mm,y1_mm,z1_mm,N_piece_N,sigma_axial_piece_MPa,member_state,mass_g
M045-L01-P02,45,chord_lacing,1,2,90.0,124.0071682515885,34.007168251588496,-27.423550372986497,-85.0,20.110603606856763,0.0,-85.0,0.0,0.057242766154129855,0.005451692014679034,tension,0.3967502962685324
M046-L01-P01,46,diagonal,1,1,0.0,120.0,120.0,0.0,-85.0,73.33333333333333,96.76859950268467,-85.0,2.3696936980312415,67.20181251780544,6.4001726207433745,tension,1.4
M046-L01-P02,46,diagonal,1,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,-85.0,20.110603606856763,100.0,-85.0,0.0,67.20181251780544,6.4001726207433745,tension,0.3967502962685324
M046-L02-P01,46,diagonal,2,1,0.0,120.0,120.0,0.0,-85.0,73.33333333333333,96.76859950268467,-85.0,2.3696936980312415,67.20181251780544,6.4001726207433745,tension,1.4
M046-L02-P02,46,diagonal,2,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,-85.0,20.110603606856763,100.0,-85.0,0.0,67.20181251780544,6.4001726207433745,tension,0.3967502962685324
M046-L03-P01,46,diagonal,3,1,0.0,120.0,120.0,0.0,-85.0,73.33333333333333,96.76859950268467,-85.0,2.3696936980312415,67.20181251780544,6.4001726207433745,tension,1.4
M046-L03-P02,46,diagonal,3,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,-85.0,20.110603606856763,100.0,-85.0,0.0,67.20181251780544,6.4001726207433745,tension,0.3967502962685324
M047-L01-P01,47,chord_lacing,1,1,0.0,120.0,120.0,0.0,-85.0,73.33333333333333,96.76859950268467,-85.0,2.3696936980312415,67.20181251780545,6.400172620743376,tension,1.4
M047-L01-P02,47,chord_lacing,1,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,-85.0,20.110603606856763,100.0,-85.0,0.0,67.20181251780545,6.400172620743376,tension,0.3967502962685324
M048-L01-P01,48,diagonal,1,1,0.0,120.0,120.0,100.0,-85.0,110.0,180.72073527955752,-85.0,21.20719119248676,39.59349997772477,3.770809521688073,tension,1.4
M048-L01-P02,48,diagonal,1,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,-85.0,43.40539339436506,200.0,-85.0,0.0,39.59349997772477,3.770809521688073,tension,0.6843746871871589
M048-L02-P01,48,diagonal,2,1,0.0,120.0,120.0,100.0,-85.0,110.0,180.72073527955752,-85.0,21.20719119248676,39.59349997772477,3.770809521688073,tension,1.4
M048-L02-P02,48,diagonal,2,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,-85.0,43.40539339436506,200.0,-85.0,0.0,39.59349997772477,3.770809521688073,tension,0.6843746871871589
M048-L03-P01,48,diagonal,3,1,0.0,120.0,120.0,100.0,-85.0,110.0,180.72073527955752,-85.0,21.20719119248676,39.59349997772477,3.770809521688073,tension,1.4
M048-L03-P02,48,diagonal,3,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,-85.0,43.40539339436506,200.0,-85.0,0.0,39.59349997772477,3.770809521688073,tension,0.6843746871871589
M049-L01-P01,49,chord_lacing,1,1,0.0,120.0,120.0,100.0,-85.0,110.0,180.72073527955752,-85.0,21.20719119248676,39.59349997772477,3.770809521688073,tension,1.4
M049-L01-P02,49,chord_lacing,1,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,-85.0,43.40539339436506,200.0,-85.0,0.0,39.59349997772477,3.770809521688073,tension,0.6843746871871589
M050-L01-P01,50,diagonal,1,1,0.0,120.0,120.0,200.0,-85.0,146.66666666666669,267.6004189569812,-85.0,47.51938552976095,28.127722293993102,2.6788306946660096,tension,1.4
M050-L01-P02,50,diagonal,1,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,-85.0,72.30620581398739,300.0,-85.0,0.0,28.127722293993102,2.6788306946660096,tension,1.0209930819968984
M050-L02-P01,50,diagonal,2,1,0.0,120.0,120.0,200.0,-85.0,146.66666666666669,267.6004189569812,-85.0,47.51938552976095,28.127722293993102,2.6788306946660096,tension,1.4
M050-L02-P02,50,diagonal,2,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,-85.0,72.30620581398739,300.0,-85.0,0.0,28.127722293993102,2.6788306946660096,tension,1.0209930819968984
M050-L03-P01,50,diagonal,3,1,0.0,120.0,120.0,200.0,-85.0,146.66666666666669,267.6004189569812,-85.0,47.51938552976095,28.127722293993102,2.6788306946660096,tension,1.4
M050-L03-P02,50,diagonal,3,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,-85.0,72.30620581398739,300.0,-85.0,0.0,28.127722293993102,2.6788306946660096,tension,1.0209930819968984
M051-L01-P01,51,chord_lacing,1,1,0.0,120.0,120.0,200.0,-85.0,146.66666666666669,267.6004189569812,-85.0,47.51938552976095,28.127722293993102,2.6788306946660096,tension,1.4
M051-L01-P02,51,chord_lacing,1,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,-85.0,72.30620581398739,300.0,-85.0,0.0,28.127722293993102,2.6788306946660096,tension,1.0209930819968984
M052-L01-P01,52,diagonal,1,1,0.0,120.0,120.0,300.0,-85.0,183.33333333333334,357.4622556816688,-85.0,77.98586458360722,22.01559772128785,2.0967235925036047,tension,1.4
M052-L01-P02,52,diagonal,1,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,-85.0,104.32273177103875,400.0,-85.0,0.0,22.01559772128785,2.0967235925036047,tension,1.3863819056386577
M052-L02-P01,52,diagonal,2,1,0.0,120.0,120.0,300.0,-85.0,183.33333333333334,357.4622556816688,-85.0,77.98586458360722,22.01559772128785,2.0967235925036047,tension,1.4
M052-L02-P02,52,diagonal,2,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,-85.0,104.32273177103875,400.0,-85.0,0.0,22.01559772128785,2.0967235925036047,tension,1.3863819056386577
M052-L03-P01,52,diagonal,3,1,0.0,120.0,120.0,300.0,-85.0,183.33333333333334,357.4622556816688,-85.0,77.98586458360722,22.01559772128785,2.0967235925036047,tension,1.4
M052-L03-P02,52,diagonal,3,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,-85.0,104.32273177103875,400.0,-85.0,0.0,22.01559772128785,2.0967235925036047,tension,1.3863819056386577
M053-L01-P01,53,chord_lacing,1,1,0.0,120.0,120.0,300.0,-85.0,183.33333333333334,357.4622556816688,-85.0,77.98586458360722,22.01559772128785,2.0967235925036047,tension,1.4
M053-L01-P02,53,chord_lacing,1,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,-85.0,104.32273177103875,400.0,-85.0,0.0,22.01559772128785,2.0967235925036047,tension,1.3863819056386577
M054-L01-P01,54,diagonal,1,1,0.0,120.0,120.0,400.0,-85.0,220.0,449.6563533161421,-85.0,110.75602270448744,38.02263355872494,3.621203196069042,tension,1.4
M054-L01-P02,54,diagonal,1,2,90.0,210.0,120.0,437.2422649871066,-85.0,138.06701702836557,486.89861830324867,-85.0,28.823039732853005,38.02263355872494,3.621203196069042,tension,1.4
M054-L01-P03,54,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,-85.0,56.13403405673117,500.0,-85.0,0.0,38.02263355872494,3.621203196069042,tension,0.7193773938387336
M054-L02-P01,54,diagonal,2,1,0.0,120.0,120.0,400.0,-85.0,220.0,449.6563533161421,-85.0,110.75602270448744,38.02263355872494,3.621203196069042,tension,1.4
M054-L02-P02,54,diagonal,2,2,90.0,210.0,120.0,437.2422649871066,-85.0,138.06701702836557,486.89861830324867,-85.0,28.823039732853005,38.02263355872494,3.621203196069042,tension,1.4
M054-L02-P03,54,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,-85.0,56.13403405673117,500.0,-85.0,0.0,38.02263355872494,3.621203196069042,tension,0.7193773938387336
M054-L03-P01,54,diagonal,3,1,0.0,120.0,120.0,400.0,-85.0,220.0,449.6563533161421,-85.0,110.75602270448744,38.02263355872494,3.621203196069042,tension,1.4
M054-L03-P02,54,diagonal,3,2,90.0,210.0,120.0,437.2422649871066,-85.0,138.06701702836557,486.89861830324867,-85.0,28.823039732853005,38.02263355872494,3.621203196069042,tension,1.4
M054-L03-P03,54,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,-85.0,56.13403405673117,500.0,-85.0,0.0,38.02263355872494,3.621203196069042,tension,0.7193773938387336
M055-L01-P01,55,chord_lacing,1,1,0.0,120.0,120.0,400.0,-85.0,220.0,449.6563533161421,-85.0,110.75602270448744,38.02263355872494,3.621203196069042,tension,1.4
M055-L01-P02,55,chord_lacing,1,2,90.0,210.0,120.0,437.2422649871066,-85.0,138.06701702836557,486.89861830324867,-85.0,28.823039732853005,38.02263355872494,3.621203196069042,tension,1.4
M055-L01-P03,55,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,-85.0,56.13403405673117,500.0,-85.0,0.0,38.02263355872494,3.621203196069042,tension,0.7193773938387336
M056-L01-P01,56,diagonal,1,1,0.0,120.0,120.0,500.0,-85.0,220.0,549.656353316142,-85.0,110.75602270448744,13.670673766768687,1.3019689301684463,tension,1.4
M056-L01-P02,56,diagonal,1,2,90.0,210.0,120.0,537.2422649871065,-85.0,138.06701702836557,586.8986183032487,-85.0,28.823039732853005,13.670673766768687,1.3019689301684463,tension,1.4
M056-L01-P03,56,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,-85.0,56.13403405673117,600.0,-85.0,0.0,13.670673766768687,1.3019689301684463,tension,0.7193773938387336
M056-L02-P01,56,diagonal,2,1,0.0,120.0,120.0,500.0,-85.0,220.0,549.656353316142,-85.0,110.75602270448744,13.670673766768687,1.3019689301684463,tension,1.4
M056-L02-P02,56,diagonal,2,2,90.0,210.0,120.0,537.2422649871065,-85.0,138.06701702836557,586.8986183032487,-85.0,28.823039732853005,13.670673766768687,1.3019689301684463,tension,1.4
M056-L02-P03,56,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,-85.0,56.13403405673117,600.0,-85.0,0.0,13.670673766768687,1.3019689301684463,tension,0.7193773938387336
M056-L03-P01,56,diagonal,3,1,0.0,120.0,120.0,500.0,-85.0,220.0,549.656353316142,-85.0,110.75602270448744,13.670673766768687,1.3019689301684463,tension,1.4
M056-L03-P02,56,diagonal,3,2,90.0,210.0,120.0,537.2422649871065,-85.0,138.06701702836557,586.8986183032487,-85.0,28.823039732853005,13.670673766768687,1.3019689301684463,tension,1.4
M056-L03-P03,56,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,-85.0,56.13403405673117,600.0,-85.0,0.0,13.670673766768687,1.3019689301684463,tension,0.7193773938387336
M057-L01-P01,57,chord_lacing,1,1,0.0,120.0,120.0,500.0,-85.0,220.0,549.656353316142,-85.0,110.75602270448744,13.670673766768688,1.3019689301684465,tension,1.4
M057-L01-P02,57,chord_lacing,1,2,90.0,210.0,120.0,537.2422649871065,-85.0,138.06701702836557,586.8986183032487,-85.0,28.823039732853005,13.670673766768688,1.3019689301684465,tension,1.4
M057-L01-P03,57,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,-85.0,56.13403405673117,600.0,-85.0,0.0,13.670673766768688,1.3019689301684465,tension,0.7193773938387336
M058-L01-P01,58,diagonal,1,1,0.0,120.0,120.0,600.0,-85.0,0.0,649.656353316142,-85.0,109.24397729551256,10.566762900987364,1.006358371522606,tension,1.4
M058-L01-P02,58,diagonal,1,2,90.0,210.0,120.0,637.2422649871065,-85.0,81.93298297163442,686.8986183032487,-85.0,191.176960267147,10.566762900987364,1.006358371522606,tension,1.4
M058-L01-P03,58,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,-85.0,163.86596594326883,700.0,-85.0,220.0,10.566762900987364,1.006358371522606,tension,0.7193773938387336
M058-L02-P01,58,diagonal,2,1,0.0,120.0,120.0,600.0,-85.0,0.0,649.656353316142,-85.0,109.24397729551256,10.566762900987364,1.006358371522606,tension,1.4
M058-L02-P02,58,diagonal,2,2,90.0,210.0,120.0,637.2422649871065,-85.0,81.93298297163442,686.8986183032487,-85.0,191.176960267147,10.566762900987364,1.006358371522606,tension,1.4
M058-L02-P03,58,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,-85.0,163.86596594326883,700.0,-85.0,220.0,10.566762900987364,1.006358371522606,tension,0.7193773938387336
M058-L03-P01,58,diagonal,3,1,0.0,120.0,120.0,600.0,-85.0,0.0,649.656353316142,-85.0,109.24397729551256,10.566762900987364,1.006358371522606,tension,1.4
M058-L03-P02,58,diagonal,3,2,90.0,210.0,120.0,637.2422649871065,-85.0,81.93298297163442,686.8986183032487,-85.0,191.176960267147,10.566762900987364,1.006358371522606,tension,1.4
M058-L03-P03,58,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,-85.0,163.86596594326883,700.0,-85.0,220.0,10.566762900987364,1.006358371522606,tension,0.7193773938387336
M059-L01-P01,59,chord_lacing,1,1,0.0,120.0,120.0,600.0,-85.0,0.0,649.656353316142,-85.0,109.24397729551256,10.566762900987364,1.006358371522606,tension,1.4
M059-L01-P02,59,chord_lacing,1,2,90.0,210.0,120.0,637.2422649871065,-85.0,81.93298297163442,686.8986183032487,-85.0,191.176960267147,10.566762900987364,1.006358371522606,tension,1.4
M059-L01-P03,59,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,-85.0,163.86596594326883,700.0,-85.0,220.0,10.566762900987364,1.006358371522606,tension,0.7193773938387336
M060-L01-P01,60,diagonal,1,1,0.0,120.0,120.0,700.0,-85.0,0.0,749.656353316142,-85.0,109.24397729551256,34.68967887697784,3.303778940664556,tension,1.4
M060-L01-P02,60,diagonal,1,2,90.0,210.0,120.0,737.2422649871065,-85.0,81.93298297163442,786.8986183032487,-85.0,191.176960267147,34.68967887697784,3.303778940664556,tension,1.4
M060-L01-P03,60,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,774.4845299742132,-85.0,163.86596594326883,800.0,-85.0,220.0,34.68967887697784,3.303778940664556,tension,0.7193773938387336
M060-L02-P01,60,diagonal,2,1,0.0,120.0,120.0,700.0,-85.0,0.0,749.656353316142,-85.0,109.24397729551256,34.68967887697784,3.303778940664556,tension,1.4
M060-L02-P02,60,diagonal,2,2,90.0,210.0,120.0,737.2422649871065,-85.0,81.93298297163442,786.8986183032487,-85.0,191.176960267147,34.68967887697784,3.303778940664556,tension,1.4
M060-L02-P03,60,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,774.4845299742132,-85.0,163.86596594326883,800.0,-85.0,220.0,34.68967887697784,3.303778940664556,tension,0.7193773938387336
M060-L03-P01,60,diagonal,3,1,0.0,120.0,120.0,700.0,-85.0,0.0,749.656353316142,-85.0,109.24397729551256,34.68967887697784,3.303778940664556,tension,1.4
M060-L03-P02,60,diagonal,3,2,90.0,210.0,120.0,737.2422649871065,-85.0,81.93298297163442,786.8986183032487,-85.0,191.176960267147,34.68967887697784,3.303778940664556,tension,1.4
M060-L03-P03,60,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,774.4845299742132,-85.0,163.86596594326883,800.0,-85.0,220.0,34.68967887697784,3.303778940664556,tension,0.7193773938387336
M061-L01-P01,61,chord_lacing,1,1,0.0,120.0,120.0,700.0,-85.0,0.0,749.656353316142,-85.0,109.24397729551256,34.68967887697784,3.303778940664556,tension,1.4
M061-L01-P02,61,chord_lacing,1,2,90.0,210.0,120.0,737.2422649871065,-85.0,81.93298297163442,786.8986183032487,-85.0,191.176960267147,34.68967887697784,3.303778940664556,tension,1.4
M061-L01-P03,61,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,774.4845299742132,-85.0,163.86596594326883,800.0,-85.0,220.0,34.68967887697784,3.303778940664556,tension,0.7193773938387336
M062-L01-P01,62,diagonal,1,1,0.0,120.0,120.0,800.0,-85.0,0.0,857.4622556816688,-85.0,105.34746874972612,19.87407876659422,1.8927694063423066,tension,1.4
M062-L01-P02,62,diagonal,1,2,90.0,208.83273476902778,118.83273476902778,843.0966917612516,-85.0,79.0106015622946,900.0,-85.0,183.33333333333331,19.87407876659422,1.8927694063423066,tension,1.3863819056386573
M062-L02-P01,62,diagonal,2,1,0.0,120.0,120.0,800.0,-85.0,0.0,857.4622556816688,-85.0,105.34746874972612,19.87407876659422,1.8927694063423066,tension,1.4
M062-L02-P02,62,diagonal,2,2,90.0,208.83273476902778,118.83273476902778,843.0966917612516,-85.0,79.0106015622946,900.0,-85.0,183.33333333333331,19.87407876659422,1.8927694063423066,tension,1.3863819056386573
M062-L03-P01,62,diagonal,3,1,0.0,120.0,120.0,800.0,-85.0,0.0,857.4622556816688,-85.0,105.34746874972612,19.87407876659422,1.8927694063423066,tension,1.4
M062-L03-P02,62,diagonal,3,2,90.0,208.83273476902778,118.83273476902778,843.0966917612516,-85.0,79.0106015622946,900.0,-85.0,183.33333333333331,19.87407876659422,1.8927694063423066,tension,1.3863819056386573
M063-L01-P01,63,chord_lacing,1,1,0.0,120.0,120.0,800.0,-85.0,0.0,857.4622556816688,-85.0,105.34746874972612,19.874078766594224,1.892769406342307,tension,1.4
M063-L01-P02,63,chord_lacing,1,2,90.0,208.83273476902778,118.83273476902778,843.0966917612516,-85.0,79.0106015622946,900.0,-85.0,183.33333333333331,19.874078766594224,1.892769406342307,tension,1.3863819056386573
M064-L01-P01,64,diagonal,1,1,0.0,120.0,120.0,900.0,-85.0,0.0,967.6004189569812,-85.0,99.14728113690572,25.28330629571943,2.40793393292566,tension,1.4
M064-L01-P02,64,diagonal,1,2,90.0,177.5136927425913,87.5136927425913,950.7003142177359,-85.0,74.36046085267928,1000.0,-85.0,146.66666666666666,25.28330629571943,2.40793393292566,tension,1.0209930819968984
M064-L02-P01,64,diagonal,2,1,0.0,120.0,120.0,900.0,-85.0,0.0,967.6004189569812,-85.0,99.14728113690572,25.28330629571943,2.40793393292566,tension,1.4
M064-L02-P02,64,diagonal,2,2,90.0,177.5136927425913,87.5136927425913,950.7003142177359,-85.0,74.36046085267928,1000.0,-85.0,146.66666666666666,25.28330629571943,2.40793393292566,tension,1.0209930819968984
M064-L03-P01,64,diagonal,3,1,0.0,120.0,120.0,900.0,-85.0,0.0,967.6004189569812,-85.0,99.14728113690572,25.28330629571943,2.40793393292566,tension,1.4
M064-L03-P02,64,diagonal,3,2,90.0,177.5136927425913,87.5136927425913,950.7003142177359,-85.0,74.36046085267928,1000.0,-85.0,146.66666666666666,25.28330629571943,2.40793393292566,tension,1.0209930819968984
M065-L01-P01,65,chord_lacing,1,1,0.0,120.0,120.0,900.0,-85.0,0.0,967.6004189569812,-85.0,99.14728113690572,25.283306295719434,2.4079339329256606,tension,1.4
M065-L01-P02,65,chord_lacing,1,2,90.0,177.5136927425913,87.5136927425913,950.7003142177359,-85.0,74.36046085267928,1000.0,-85.0,146.66666666666666,25.283306295719434,2.4079339329256606,tension,1.0209930819968984
M066-L01-P01,66,diagonal,1,1,0.0,120.0,120.0,1000.0,-85.0,0.0,1080.7207352795574,-85.0,88.79280880751324,34.955776621575644,3.329121583007204,tension,1.4
M066-L01-P02,66,diagonal,1,2,90.0,148.66068747318505,58.66068747318505,1060.5405514596682,-85.0,66.59460660563494,1100.0,-85.0,110.0,34.955776621575644,3.329121583007204,tension,0.6843746871871589
M066-L02-P01,66,diagonal,2,1,0.0,120.0,120.0,1000.0,-85.0,0.0,1080.7207352795574,-85.0,88.79280880751324,34.955776621575644,3.329121583007204,tension,1.4
M066-L02-P02,66,diagonal,2,2,90.0,148.66068747318505,58.66068747318505,1060.5405514596682,-85.0,66.59460660563494,1100.0,-85.0,110.0,34.955776621575644,3.329121583007204,tension,0.6843746871871589
M066-L03-P01,66,diagonal,3,1,0.0,120.0,120.0,1000.0,-85.0,0.0,1080.7207352795574,-85.0,88.79280880751324,34.955776621575644,3.329121583007204,tension,1.4
M066-L03-P02,66,diagonal,3,2,90.0,148.66068747318505,58.66068747318505,1060.5405514596682,-85.0,66.59460660563494,1100.0,-85.0,110.0,34.955776621575644,3.329121583007204,tension,0.6843746871871589
M067-L01-P01,67,chord_lacing,1,1,0.0,120.0,120.0,1000.0,-85.0,0.0,1080.7207352795574,-85.0,88.79280880751324,34.955776621575644,3.329121583007204,tension,1.4
M067-L01-P02,67,chord_lacing,1,2,90.0,148.66068747318505,58.66068747318505,1060.5405514596682,-85.0,66.59460660563494,1100.0,-85.0,110.0,34.955776621575644,3.329121583007204,tension,0.6843746871871589
M068-L01-P01,68,diagonal,1,1,0.0,120.0,120.0,1100.0,-85.0,0.0,1196.7685995026848,-85.0,70.96363963530209,57.17061332863174,5.444820317012547,tension,1.4
M068-L01-P02,68,diagonal,1,2,90.0,124.00716825158848,34.00716825158848,1172.5764496270135,-85.0,53.222729726476565,1200.0,-85.0,73.33333333333331,57.17061332863174,5.444820317012547,tension,0.39675029626853225
M068-L02-P01,68,diagonal,2,1,0.0,120.0,120.0,1100.0,-85.0,0.0,1196.7685995026848,-85.0,70.96363963530209,57.17061332863174,5.444820317012547,tension,1.4
M068-L02-P02,68,diagonal,2,2,90.0,124.00716825158848,34.00716825158848,1172.5764496270135,-85.0,53.222729726476565,1200.0,-85.0,73.33333333333331,57.17061332863174,5.444820317012547,tension,0.39675029626853225
M068-L03-P01,68,diagonal,3,1,0.0,120.0,120.0,1100.0,-85.0,0.0,1196.7685995026848,-85.0,70.96363963530209,57.17061332863174,5.444820317012547,tension,1.4
M068-L03-P02,68,diagonal,3,2,90.0,124.00716825158848,34.00716825158848,1172.5764496270135,-85.0,53.222729726476565,1200.0,-85.0,73.33333333333331,57.17061332863174,5.444820317012547,tension,0.39675029626853225
M069-L01-P01,69,chord_lacing,1,1,0.0,120.0,120.0,1100.0,-85.0,0.0,1196.7685995026848,-85.0,70.96363963530209,57.170613328631745,5.444820317012547,tension,1.4
M069-L01-P02,69,chord_lacing,1,2,90.0,124.00716825158848,34.00716825158848,1172.5764496270135,-85.0,53.222729726476565,1200.0,-85.0,73.33333333333331,57.170613328631745,5.444820317012547,tension,0.39675029626853225
M070-L01-P01,70,diagonal,1,1,0.0,120.0,120.0,1200.0,-85.0,0.0,1296.7685995026848,-85.0,70.96363963530209,-0.055999668506070716,-0.005333301762482925,compression,1.4
M070-L01-P02,70,diagonal,1,2,90.0,124.00716825158848,34.00716825158848,1272.5764496270135,-85.0,53.222729726476565,1300.0,-85.0,73.33333333333331,-0.055999668506070716,-0.005333301762482925,compression,0.39675029626853225
M070-L02-P01,70,diagonal,2,1,0.0,120.0,120.0,1200.0,-85.0,0.0,1296.7685995026848,-85.0,70.96363963530209,-0.055999668506070716,-0.005333301762482925,compression,1.4
M070-L02-P02,70,diagonal,2,2,90.0,124.00716825158848,34.00716825158848,1272.5764496270135,-85.0,53.222729726476565,1300.0,-85.0,73.33333333333331,-0.055999668506070716,-0.005333301762482925,compression,0.39675029626853225
M070-L03-P01,70,diagonal,3,1,0.0,120.0,120.0,1200.0,-85.0,0.0,1296.7685995026848,-85.0,70.96363963530209,-0.055999668506070716,-0.005333301762482925,compression,1.4
M070-L03-P02,70,diagonal,3,2,90.0,124.00716825158848,34.00716825158848,1272.5764496270135,-85.0,53.222729726476565,1300.0,-85.0,73.33333333333331,-0.055999668506070716,-0.005333301762482925,compression,0.39675029626853225
M071-L01-P01,71,chord_lacing,1,1,0.0,120.0,120.0,1200.0,-85.0,0.0,1296.7685995026848,-85.0,70.96363963530209,-0.055999668506070716,-0.005333301762482925,compression,1.4
M071-L01-P02,71,chord_lacing,1,2,90.0,124.00716825158848,34.00716825158848,1272.5764496270135,-85.0,53.222729726476565,1300.0,-85.0,73.33333333333331,-0.055999668506070716,-0.005333301762482925,compression,0.39675029626853225
M072-L01-P01,72,bottom_chord,1,1,0.0,100.0,100.0,-100.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,tension,1.1666666666666667
M072-L02-P01,72,bottom_chord,2,1,0.0,100.0,100.0,-100.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,tension,1.1666666666666667
M072-L03-P01,72,bottom_chord,3,1,0.0,100.0,100.0,-100.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,tension,1.1666666666666667
M072-L04-P01,72,bottom_chord,4,1,0.0,100.0,100.0,-100.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,tension,1.1666666666666667
M073-L01-P01,73,top_chord,1,1,0.0,100.0,100.0,-100.0,85.0,73.33333333333333,0.0,85.0,73.33333333333333,0.036928682082765785,0.003517017341215789,tension,1.1666666666666667
M073-L02-P01,73,top_chord,2,1,0.0,100.0,100.0,-100.0,85.0,73.33333333333333,0.0,85.0,73.33333333333333,0.036928682082765785,0.003517017341215789,tension,1.1666666666666667
M073-L03-P01,73,top_chord,3,1,0.0,100.0,100.0,-100.0,85.0,73.33333333333333,0.0,85.0,73.33333333333333,0.036928682082765785,0.003517017341215789,tension,1.1666666666666667
M073-L04-P01,73,top_chord,4,1,0.0,100.0,100.0,-100.0,85.0,73.33333333333333,0.0,85.0,73.33333333333333,0.036928682082765785,0.003517017341215789,tension,1.1666666666666667
M073-L05-P01,73,top_chord,5,1,0.0,100.0,100.0,-100.0,85.0,73.33333333333333,0.0,85.0,73.33333333333333,0.036928682082765785,0.003517017341215789,tension,1.1666666666666667
M074-L01-P01,74,bottom_chord,1,1,0.0,100.0,100.0,0.0,85.0,0.0,100.0,85.0,0.0,-0.09232170520675709,-0.008792543353024485,compression,1.1666666666666667
M074-L02-P01,74,bottom_chord,2,1,0.0,100.0,100.0,0.0,85.0,0.0,100.0,85.0,0.0,-0.09232170520675709,-0.008792543353024485,compression,1.1666666666666667
M074-L03-P01,74,bottom_chord,3,1,0.0,100.0,100.0,0.0,85.0,0.0,100.0,85.0,0.0,-0.09232170520675709,-0.008792543353024485,compression,1.1666666666666667
M074-L04-P01,74,bottom_chord,4,1,0.0,100.0,100.0,0.0,85.0,0.0,100.0,85.0,0.0,-0.09232170520675709,-0.008792543353024485,compression,1.1666666666666667
M075-L01-P01,75,top_chord,1,1,0.0,106.51030205780306,106.51030205780306,0.0,85.0,73.33333333333333,100.0,85.0,110.0,-39.205236525611056,-3.733832050058196,compression,1.242620190674369
M075-L02-P01,75,top_chord,2,1,0.0,106.51030205780306,106.51030205780306,0.0,85.0,73.33333333333333,100.0,85.0,110.0,-39.205236525611056,-3.733832050058196,compression,1.242620190674369
M075-L03-P01,75,top_chord,3,1,0.0,106.51030205780306,106.51030205780306,0.0,85.0,73.33333333333333,100.0,85.0,110.0,-39.205236525611056,-3.733832050058196,compression,1.242620190674369
M075-L04-P01,75,top_chord,4,1,0.0,106.51030205780306,106.51030205780306,0.0,85.0,73.33333333333333,100.0,85.0,110.0,-39.205236525611056,-3.733832050058196,compression,1.242620190674369
M075-L05-P01,75,top_chord,5,1,0.0,106.51030205780306,106.51030205780306,0.0,85.0,73.33333333333333,100.0,85.0,110.0,-39.205236525611056,-3.733832050058196,compression,1.242620190674369
M076-L01-P01,76,bottom_chord,1,1,0.0,100.0,100.0,100.0,85.0,0.0,200.0,85.0,0.0,46.73668711358491,4.451113058436658,tension,1.1666666666666667
M076-L02-P01,76,bottom_chord,2,1,0.0,100.0,100.0,100.0,85.0,0.0,200.0,85.0,0.0,46.73668711358491,4.451113058436658,tension,1.1666666666666667
M076-L03-P01,76,bottom_chord,3,1,0.0,100.0,100.0,100.0,85.0,0.0,200.0,85.0,0.0,46.73668711358491,4.451113058436658,tension,1.1666666666666667
M076-L04-P01,76,bottom_chord,4,1,0.0,100.0,100.0,100.0,85.0,0.0,200.0,85.0,0.0,46.73668711358491,4.451113058436658,tension,1.1666666666666667
